id,rle_mask,z,images,masks,coverage,coverage_class
3f9df26c0c,,886,"[[0.38823529 0.39215686 0.37254902 ... 0.37254902 0.31372549 0.39215686]
 [0.4        0.37254902 0.3254902  ... 0.51372549 0.45882353 0.51372549]
 [0.37647059 0.31372549 0.25882353 ... 0.6        0.60392157 0.61568627]
 ...
 [0.47843137 0.42745098 0.36078431 ... 0.39607843 0.42745098 0.40784314]
 [0.40392157 0.36862745 0.34901961 ... 0.43921569 0.43921569 0.41176471]
 [0.34901961 0.34117647 0.37254902 ... 0.49803922 0.48235294 0.46666667]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
9a71e8563b,,184,"[[0.41176471 0.4627451  0.44313725 ... 0.45882353 0.44313725 0.41176471]
 [0.2745098  0.27058824 0.30588235 ... 0.52941176 0.53333333 0.50588235]
 [0.28627451 0.22745098 0.23137255 ... 0.42745098 0.42745098 0.43921569]
 ...
 [0.38823529 0.38823529 0.33333333 ... 0.37254902 0.35686275 0.35686275]
 [0.42745098 0.38039216 0.33333333 ... 0.36470588 0.34117647 0.3254902 ]
 [0.36470588 0.34117647 0.34509804 ... 0.50980392 0.50588235 0.48235294]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
fff6522bd1,8431 5 8531 10 8630 17 8729 24 8828 30 8927 35 9026 41 9126 44 9226 47 9326 51 9426 56 9525 63 9625 69 9724 74 9822 77 9921 79 10020 81 10119 83,431,"[[0.43137255 0.45490196 0.44313725 ... 0.51372549 0.56078431 0.5372549 ]
 [0.4745098  0.49803922 0.49803922 ... 0.50196078 0.54509804 0.51372549]
 [0.54901961 0.55686275 0.57647059 ... 0.4627451  0.49019608 0.48235294]
 ...
 [0.70196078 0.7254902  0.61960784 ... 0.45098039 0.4627451  0.45490196]
 [0.52941176 0.5254902  0.46666667 ... 0.44313725 0.45882353 0.45490196]
 [0.38823529 0.35686275 0.34117647 ... 0.44313725 0.45098039 0.45098039]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]]",0.08685422997745319,1
fdd73141d6,57 45 157 46 257 47 358 47 458 48 558 49 658 50 758 51 858 52 959 52 1059 53 1160 53 1260 54 1361 54 1461 55 1561 56 1661 57 1761 58 1861 59 1961 60 2060 62 2160 63 2260 64 2360 65 2459 67 2559 68 2660 68 2760 69 2860 70 2961 70 3062 70 3162 71 3262 72 3362 73 3462 74 3561 76 3661 77 3761 78 3861 79 3960 81 4060 82 4160 83 4259 85 4358 87 4457 89 4556 91 4655 93 4755 94 4854 96 4953 98 5053 99 5153 4947 10101 99,539,"[[0.61176471 0.6        0.58823529 ... 0.69019608 0.69803922 0.70196078]
 [0.65098039 0.63921569 0.63137255 ... 0.68235294 0.69019608 0.69019608]
 [0.66666667 0.65490196 0.63921569 ... 0.6745098  0.67843137 0.67843137]
 ...
 [0.53333333 0.52156863 0.50980392 ... 0.70196078 0.75686275 0.79607843]
 [0.5254902  0.51372549 0.50980392 ... 0.75686275 0.79607843 0.82745098]
 [0.52156863 0.51372549 0.51372549 ... 0.78431373 0.81568627 0.83921569]]","[[0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 0.]
 [1. 1. 1. ... 1. 0. 0.]]",0.8338398196255269,9
6baf05d61e,,675,"[[0.28235294 0.34509804 0.3372549  ... 0.48235294 0.45882353 0.41960784]
 [0.23137255 0.28627451 0.35686275 ... 0.41176471 0.41568627 0.38823529]
 [0.18431373 0.23137255 0.38823529 ... 0.35294118 0.4        0.4       ]
 ...
 [0.61568627 0.54901961 0.5372549  ... 0.29019608 0.29019608 0.30980392]
 [0.73333333 0.66666667 0.61176471 ... 0.27843137 0.2745098  0.30588235]
 [0.83137255 0.78039216 0.70196078 ... 0.29803922 0.29019608 0.32156863]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
99d7f0c538,20 82 122 81 224 80 325 80 427 79 528 79 630 78 732 77 834 76 936 75 1038 74 1139 74 1241 73 1343 72 1444 72 1546 71 1648 70 1749 70 1850 70 1951 70 2052 70 2154 69 2255 69 2357 68 2459 67 2561 66 2663 65 2764 65 2866 64 2967 64 3068 64 3169 64 3270 64 3371 64 3473 63 3574 63 3676 62 3777 62 3879 61 3980 61 4082 60 4184 59 4286 58 4388 57 4490 56 4591 56 4692 56 4793 56 4894 56 4995 56 5096 56 5197 56 5298 56 5399 56 5500 56 5601 56 5701 57 5802 57 5902 58 6003 58 6104 58 6204 59 6305 59 6407 58 6508 58 6609 58 6710 58 6811 58 6912 58 7014 57 7115 57 7217 56 7319 55 7421 54 7523 53 7625 52 7726 52 7827 52 7929 51 8030 51 8132 50 8234 49 8335 49 8436 49 8537 49 8638 49 8740 48 8841 48 8942 48 9043 48 9144 48 9245 48 9346 48 9448 47 9549 47 9651 46 9752 46 9853 46 9955 42 10058 32 10161 23,500,"[[0.40784314 0.4        0.40392157 ... 0.46666667 0.43921569 0.41176471]
 [0.40392157 0.41176471 0.41960784 ... 0.45098039 0.43529412 0.40784314]
 [0.41960784 0.43921569 0.43529412 ... 0.43921569 0.42745098 0.41176471]
 ...
 [0.43921569 0.43529412 0.43921569 ... 0.39607843 0.41960784 0.40784314]
 [0.43921569 0.43529412 0.43921569 ... 0.38039216 0.40784314 0.39215686]
 [0.43921569 0.43921569 0.43921569 ... 0.37647059 0.39215686 0.37647059]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]]",0.5889618664836781,6
30cb1002fb,6055 6 6150 12 6242 21 6337 27 6429 36 6521 45 6613 54 6705 63 6800 69 6895 75 6996 75 7094 78 7192 81 7293 81 7394 81 7492 84 7593 84 7694 84 7798 81 7899 81 8000 81 8101 81 8202 81 8303 81 8401 84 8502 84 8603 84 8704 84 8805 84 8906 84 9007 84 9108 84 9209 84 9310 84 9411 84 9515 81 9616 81 9717 81 9818 81 9919 81 10020 81 10121 81,527,"[[0.25098039 0.25098039 0.23921569 ... 0.34901961 0.36078431 0.35294118]
 [0.38039216 0.38039216 0.33333333 ... 0.32941176 0.40784314 0.4       ]
 [0.58823529 0.56862745 0.54509804 ... 0.31764706 0.29803922 0.2627451 ]
 ...
 [0.25490196 0.25882353 0.30196078 ... 0.35686275 0.36078431 0.36078431]
 [0.29803922 0.41568627 0.43137255 ... 0.36470588 0.36862745 0.36078431]
 [0.38039216 0.41568627 0.42352941 ... 0.38039216 0.38823529 0.38039216]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]]",0.2973237917851191,3
bcbe3c0ee2,3637 2 3738 3 3839 4 3940 4 4041 5 4142 5 4243 5 4344 6 4445 6 4546 7 4647 7 4748 8 4849 8 4950 9 5051 10 5152 10 5253 11 5354 13 5455 14 5556 15 5657 17 5758 18 5859 19 5960 20 6061 22 6162 23 6263 24 6364 25 6465 26 6566 27 6667 28 6768 29 6869 30 6970 31 7071 32 7172 32 7273 33 7374 34 7475 35 7576 36 7677 36 7778 37 7879 37 7980 38 8081 38 8182 39 8283 39 8384 39 8485 40 8586 40 8687 41 8788 41 8889 41 8990 42 9091 42 9192 43 9293 43 9394 43 9495 44 9596 44 9697 44 9798 45 9899 45 10000 45 10101 46,419,"[[0.89019608 0.90980392 0.91764706 ... 0.62352941 0.62352941 0.61960784]
 [0.91372549 0.91372549 0.90980392 ... 0.61960784 0.61568627 0.61568627]
 [0.88627451 0.86666667 0.85098039 ... 0.60392157 0.60392157 0.60392157]
 ...
 [0.43921569 0.42745098 0.41176471 ... 0.55294118 0.56078431 0.56078431]
 [0.51372549 0.49019608 0.4627451  ... 0.55294118 0.57254902 0.58823529]
 [0.57254902 0.54509804 0.50980392 ... 0.51372549 0.54117647 0.57254902]]","[[0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.16910106852269385,2
8cbefc189e,100 2 202 1,383,"[[0.58431373 0.56862745 0.57254902 ... 0.43921569 0.44313725 0.45882353]
 [0.54117647 0.56078431 0.61176471 ... 0.38823529 0.39607843 0.4       ]
 [0.45098039 0.48627451 0.51372549 ... 0.41960784 0.39607843 0.37254902]
 ...
 [0.74901961 0.69803922 0.65882353 ... 0.49019608 0.52156863 0.54901961]
 [0.81176471 0.74901961 0.70196078 ... 0.43137255 0.4627451  0.49411765]
 [0.83529412 0.76470588 0.71372549 ... 0.36862745 0.40784314 0.43921569]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [1. 0. 0. ... 0. 0. 0.]
 [1. 1. 0. ... 0. 0. 0.]]",0.00029408881482207626,1
ca393f0eaf,,561,"[[0.60784314 0.58823529 0.58823529 ... 0.55294118 0.50196078 0.63137255]
 [0.48627451 0.46666667 0.46666667 ... 0.45490196 0.42745098 0.54901961]
 [0.41176471 0.38823529 0.38823529 ... 0.42745098 0.40392157 0.46666667]
 ...
 [0.4        0.4        0.41176471 ... 0.56862745 0.55686275 0.57647059]
 [0.42745098 0.42352941 0.43529412 ... 0.59607843 0.56862745 0.60392157]
 [0.4627451  0.45098039 0.45490196 ... 0.55686275 0.51372549 0.55686275]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
55111519ec,,823,"[[0.52941176 0.50196078 0.48235294 ... 0.56470588 0.45882353 0.39607843]
 [0.5372549  0.51372549 0.49411765 ... 0.5254902  0.42745098 0.34901961]
 [0.54117647 0.5254902  0.50196078 ... 0.50196078 0.42352941 0.3254902 ]
 ...
 [0.49019608 0.46666667 0.4627451  ... 0.51372549 0.47058824 0.70980392]
 [0.50196078 0.47058824 0.45098039 ... 0.5254902  0.43529412 0.6627451 ]
 [0.50980392 0.4745098  0.44313725 ... 0.56470588 0.43921569 0.60784314]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
9fff0319cd,1 9090 9094 98 9198 95 9305 89 9406 89 9504 92 9602 95 9703 95 9804 95 9905 95 10003 199,490,"[[0.57647059 0.71372549 0.63137255 ... 0.46666667 0.41176471 0.4627451 ]
 [0.5254902  0.87843137 0.65098039 ... 0.55686275 0.43529412 0.42745098]
 [0.56078431 0.88235294 0.63529412 ... 0.6        0.45882353 0.41960784]
 ...
 [0.51372549 0.49803922 0.49019608 ... 0.35294118 0.35294118 0.41176471]
 [0.54509804 0.5254902  0.52941176 ... 0.35686275 0.33333333 0.41960784]
 [0.58431373 0.52156863 0.58431373 ... 0.4        0.35294118 0.47058824]]","[[1. 1. 1. ... 0. 0. 1.]
 [1. 1. 1. ... 0. 0. 1.]
 [1. 1. 1. ... 0. 0. 1.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",0.9932359572590922,10
891fa63295,1 23 102 25 203 26 304 28 405 30 506 31 607 33 708 34 809 35 910 37 1011 38 1112 40 1213 41 1314 43 1415 44 1516 46 1617 47 1718 49 1819 51 1920 52 2021 54 2122 56 2223 57 2324 59 2425 61 2526 62 2627 64 2728 65 2829 67 2930 69 3031 70 3132 72 3233 73 3334 75 3435 76 3536 77 3637 78 3738 80 3839 81 3940 81 4041 82 4142 83 4243 84 4344 84 4445 84 4546 85 4647 85 4748 85 4849 85 4950 85 5051 85 5152 85 5253 84 5354 84 5455 83 5556 83 5657 82 5758 81 5859 80 5960 79 6061 79 6162 78 6263 77 6364 76 6465 75 6566 74 6667 73 6768 72 6869 70 6970 69 7071 68 7172 67 7273 66 7374 64 7475 63 7576 62 7677 60 7778 59 7879 58 7980 56 8081 55 8182 53 8283 52 8384 50 8485 49 8586 47 8687 46 8788 44 8889 42 8990 41 9091 39 9192 37 9293 35 9394 33 9495 31 9596 29 9697 26 9798 24 9899 21 10000 18 10101 15,769,"[[0.44313725 0.45098039 0.4627451  ... 0.43921569 0.48235294 0.52156863]
 [0.45882353 0.46666667 0.4745098  ... 0.45490196 0.49803922 0.5372549 ]
 [0.48235294 0.49019608 0.50196078 ... 0.48235294 0.5254902  0.55686275]
 ...
 [0.49411765 0.55686275 0.60784314 ... 0.65490196 0.6627451  0.65490196]
 [0.52941176 0.58823529 0.63529412 ... 0.67843137 0.68627451 0.6745098 ]
 [0.54901961 0.59607843 0.63921569 ... 0.69019608 0.69411765 0.68627451]]","[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.5833741790020586,6
52e7de7430,1 51 102 50 203 50 304 49 405 48 506 48 607 47 708 46 809 46 910 45 1011 45 1112 44 1213 44 1314 43 1415 42 1516 41 1617 41 1718 40 1819 39 1920 38 2021 37 2122 36 2223 35 2324 34 2425 33 2526 32 2627 31 2728 30 2829 30 2930 29 3031 28 3132 27 3233 26 3334 25 3435 24 3536 23 3637 22 3738 21 3839 19 3940 18 4041 17 4142 15 4243 14 4344 13 4445 12 4546 11 4647 10 4748 9 4849 8 4950 6 5051 5 5152 4 5253 3 5354 1,367,"[[0.59607843 0.60392157 0.60392157 ... 0.72941176 0.73333333 0.74901961]
 [0.6        0.60784314 0.60784314 ... 0.77254902 0.77254902 0.78431373]
 [0.6        0.61176471 0.61568627 ... 0.74901961 0.75294118 0.76078431]
 ...
 [0.36470588 0.36470588 0.38039216 ... 0.76470588 0.78431373 0.8       ]
 [0.41176471 0.45490196 0.49411765 ... 0.64705882 0.6627451  0.68235294]
 [0.57254902 0.62745098 0.67058824 ... 0.54117647 0.57254902 0.61176471]]","[[1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.15537692383099697,2
ad76d4cd21,101 1 202 1 303 1 404 1 505 1 606 1,282,"[[0.37647059 0.37647059 0.37647059 ... 0.37647059 0.37647059 0.37647059]
 [0.37647059 0.37647059 0.37647059 ... 0.37647059 0.37647059 0.37647059]
 [0.37647059 0.37647059 0.37647059 ... 0.37647059 0.37647059 0.37647059]
 ...
 [0.49019608 0.50588235 0.53333333 ... 0.39215686 0.36078431 0.31764706]
 [0.87058824 0.89803922 0.91764706 ... 0.39215686 0.36078431 0.34901961]
 [0.98823529 1.         1.         ... 0.38039216 0.35686275 0.38039216]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]]",0.0005881776296441525,1
911efbb175,61 41 162 41 263 41 364 41 465 41 566 41 667 41 769 40 870 40 971 40 1072 40 1173 40 1274 40 1375 40 1476 40 1577 40 1678 40 1779 40 1880 40 1981 40 2082 40 2184 39 2285 39 2386 39 2487 39 2588 39 2689 39 2790 39 2891 39 2992 39 3093 39 3195 38 3296 38 3397 38 3498 38 3599 38 3700 38 3801 38 3902 38 4003 38 4104 38 4205 38 4307 37 4408 37 4509 37 4610 37 4711 37 4811 38 4912 38 5013 38 5114 38 5215 38 5315 39 5416 39 5516 40 5617 40 5718 40 5818 41 5919 41 6020 41 6120 42 6221 42 6322 42 6422 43 6523 43 6624 43 6725 43 6825 44 6926 44 7027 44 7128 44 7228 45 7329 45 7430 45 7530 46 7631 46 7732 46 7833 46 7933 47 8034 47 8135 47 8236 47 8337 47 8438 47 8539 47 8640 47 8742 46 8843 46 8945 45 9046 45 9148 44 9250 43 9352 42 9455 40 9557 39 9660 37 9763 35 9866 33 9969 31 10073 28 10177 25,231,"[[0.35686275 0.34901961 0.38823529 ... 0.39607843 0.42745098 0.43921569]
 [0.37647059 0.34509804 0.34509804 ... 0.37254902 0.38039216 0.40784314]
 [0.43529412 0.40392157 0.36862745 ... 0.39607843 0.38039216 0.38039216]
 ...
 [0.45098039 0.43921569 0.43137255 ... 0.51372549 0.54509804 0.56078431]
 [0.45098039 0.44313725 0.43137255 ... 0.50588235 0.53333333 0.55294118]
 [0.44313725 0.43921569 0.43137255 ... 0.49019608 0.52156863 0.54117647]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]]",0.4018233506518969,5
f2e9faa785,2021 2 2122 5 2223 8 2324 11 2425 14 2526 16 2626 20 2725 24 2823 29 2920 35 3017 42 3114 51 3210 61 3305 74 3399 88 3494 3898 7400 85 7505 73 7610 67 7715 63 7820 59 7924 56 8028 53 8132 50 8235 48 8337 47 8440 45 8543 43 8646 41 8749 39 8852 37 8955 35 9058 33 9161 31 9263 30 9364 30 9465 30 9566 30 9664 33 9763 35 9845 54 9944 56 10043 58 10143 59,512,"[[0.56862745 0.50588235 0.50980392 ... 0.43529412 0.41960784 0.40392157]
 [0.58823529 0.53333333 0.54117647 ... 0.41176471 0.38823529 0.39607843]
 [0.60392157 0.56078431 0.57647059 ... 0.39215686 0.38039216 0.41176471]
 ...
 [0.37647059 0.42352941 0.44313725 ... 0.40392157 0.38823529 0.39607843]
 [0.37254902 0.42352941 0.43137255 ... 0.41176471 0.39607843 0.39607843]
 [0.36862745 0.41176471 0.41176471 ... 0.41960784 0.4        0.4       ]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]]",0.5585726889520636,6
e199174d64,,633,"[[0.45490196 0.43137255 0.45098039 ... 0.5372549  0.58823529 0.65098039]
 [0.43921569 0.45098039 0.45490196 ... 0.57647059 0.61960784 0.65098039]
 [0.45490196 0.49019608 0.45490196 ... 0.58823529 0.60392157 0.60784314]
 ...
 [0.59607843 0.61568627 0.60784314 ... 0.4        0.38039216 0.40784314]
 [0.60784314 0.62352941 0.60392157 ... 0.42745098 0.41176471 0.43529412]
 [0.61176471 0.62352941 0.59215686 ... 0.4745098  0.45882353 0.4745098 ]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
500d909b87,2 2826 2831 80 2933 60 3035 43 3135 28,702,"[[0.34509804 0.28235294 0.26666667 ... 0.28627451 0.31764706 0.37254902]
 [0.35686275 0.29411765 0.27058824 ... 0.29803922 0.3372549  0.38039216]
 [0.34901961 0.28627451 0.25490196 ... 0.31764706 0.34901961 0.38039216]
 ...
 [0.28235294 0.27058824 0.26666667 ... 0.42352941 0.41176471 0.39215686]
 [0.27843137 0.26666667 0.26666667 ... 0.43529412 0.43529412 0.43137255]
 [0.28235294 0.27058824 0.27058824 ... 0.44313725 0.45490196 0.46666667]]","[[0. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 ...
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]]",0.29771591020488186,3
2356ec6570,,334,"[[0.50588235 0.36470588 0.36470588 ... 0.37647059 0.46666667 0.48235294]
 [0.46666667 0.40392157 0.32941176 ... 0.42745098 0.44313725 0.43529412]
 [0.42745098 0.41176471 0.30980392 ... 0.51764706 0.38039216 0.33333333]
 ...
 [0.47843137 0.39215686 0.34901961 ... 0.55294118 0.44705882 0.43137255]
 [0.31372549 0.30588235 0.30196078 ... 0.6        0.46666667 0.4627451 ]
 [0.22352941 0.26666667 0.30980392 ... 0.65882353 0.50588235 0.50980392]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
45a7562dbf,,175,"[[0.6745098  0.63137255 0.6        ... 0.31764706 0.34117647 0.37254902]
 [0.69411765 0.65490196 0.61176471 ... 0.36862745 0.39215686 0.43137255]
 [0.7372549  0.69803922 0.63921569 ... 0.43529412 0.45490196 0.49019608]
 ...
 [0.57254902 0.60784314 0.60392157 ... 0.44705882 0.41960784 0.40392157]
 [0.60784314 0.61568627 0.57254902 ... 0.38823529 0.34901961 0.33333333]
 [0.63137255 0.61176471 0.53333333 ... 0.34901961 0.30196078 0.29411765]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.0,0
060f14fcee,1 71 102 72 203 74 304 76 405 77 506 79 607 81 708 83 809 85 910 87 1011 88 1112 90 1213 91 1314 93 1415 94 1516 96 1617 97 1718 98 1819 99 1920 100 2021 2315 4338 98 4440 96 4543 93 4645 92 4748 89 4849 88 4950 88 5051 87 5152 87 5253 86 5354 85 5455 85 5556 84 5657 84 5758 83 5859 83 5960 83 6061 82 6162 82 6263 82 6364 81 6465 81 6566 80 6667 80 6768 80 6869 80 6970 80 7071 79 7172 79 7273 79 7374 79 7475 79 7576 79 7677 79 7778 79 7879 79 7980 78 8081 78 8182 79 8283 79 8384 79 8485 79 8586 80 8687 80 8788 81 8889 81 8991 81 9093 81 9195 80 9297 80 9399 80 9501 80 9603 80 9705 79 9807 79 9908 80 10010 80 10112 80,480,"[[0.62745098 0.63137255 0.63529412 ... 0.56862745 0.57647059 0.56862745]
 [0.62352941 0.63137255 0.63921569 ... 0.55294118 0.55686275 0.55686275]
 [0.62745098 0.63529412 0.64705882 ... 0.5372549  0.5372549  0.5372549 ]
 ...
 [0.56078431 0.61568627 0.68235294 ... 0.83529412 0.82745098 0.81568627]
 [0.54901961 0.58823529 0.65098039 ... 0.82745098 0.82745098 0.82745098]
 [0.5372549  0.56470588 0.61568627 ... 0.81176471 0.81568627 0.81960784]]","[[1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 [1. 1. 1. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.8636408195274973,9
d553c91194,9696 1 9796 2 9896 3 9995 5 10095 6 10195 7,445,"[[0.54901961 0.65882353 0.74901961 ... 0.50588235 0.50196078 0.51372549]
 [0.45882353 0.55294118 0.65490196 ... 0.48235294 0.49019608 0.52156863]
 [0.37647059 0.45098039 0.54509804 ... 0.4745098  0.50196078 0.54901961]
 ...
 [0.58823529 0.59607843 0.5372549  ... 0.50196078 0.45490196 0.43529412]
 [0.56078431 0.6        0.57254902 ... 0.4745098  0.44313725 0.43529412]
 [0.50196078 0.56078431 0.57647059 ... 0.47058824 0.45490196 0.44313725]]","[[0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 ...
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]
 [0. 0. 0. ... 1. 1. 1.]]",0.00235271051857661,1
48d34846d7,1 75 102 76 203 77 304 78 405 78 506 79 607 80 708 81 809 82 910 82 1011 83 1112 84 1213 84 1314 84 1415 84 1516 85 1617 85 1718 85 1819 85 1920 85 2021 85 2122 85 2223 85 2324 85 2425 85 2526 86 2627 85 2728 85 2829 84 2930 83 3031 82 3132 82 3233 81 3334 80 3435 80 3536 79 3637 79 3738 78 3839 78 3940 78 4041 77 4142 77 4243 77 4344 76 4445 76 4546 76 4647 76 4748 76 4849 76 4950 75 5051 75 5152 75 5253 76 5354 76 5455 76 5556 76 5657 76 5758 76 5859 77 5960 77 6061 77 6162 78 6263 78 6364 78 6465 79 6566 79 6667 80 6768 80 6869 81 6970 81 7071 81 7172 82 7273 82 7374 82 7475 83 7576 83 7677 83 7778 83 7879 83 7980 83 8081 83 8182 84 8283 84 8384 84 8485 84 8586 84 8687 84 8788 85 8889 85 8990 85 9091 85 9192 85 9293 86 9394 86 9495 86 9596 86 9697 86 9798 86 9899 86 10000 86 10101 86,516,"[[0.54509804 0.54509804 0.54509804 ... 0.59215686 0.59607843 0.60392157]
 [0.54901961 0.54901961 0.55294118 ... 0.58431373 0.59215686 0.59607843]
 [0.55294118 0.55294118 0.55686275 ... 0.57647059 0.58431373 0.58823529]
 ...
 [0.56470588 0.55294118 0.54509804 ... 0.66666667 0.66666667 0.66666667]
 [0.57647059 0.56862745 0.56078431 ... 0.65882353 0.65882353 0.6627451 ]
 [0.58823529 0.57647059 0.57254902 ... 0.63137255 0.63529412 0.63529412]]","[[1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 [1. 1. 1. ... 1. 1. 1.]
 ...
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]
 [0. 0. 0. ... 0. 0. 0.]]",0.8039407901186159,9
